"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_b_M_winter.Mobile_mountain_b_M_winter","0","0","0","21","0","Compiling Mobile_mountain_b_M_winter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_b_M_spring.Mobile_mountain_b_M_spring","0","0","0","21","0","Compiling Mobile_mountain_b_M_spring: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_b_M_fall.Mobile_mountain_b_M_fall","0","0","0","21","0","Compiling Mobile_mountain_b_M_fall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_a_M_winter.Mobile_mountain_a_M_winter","0","0","0","21","0","Compiling Mobile_mountain_a_M_winter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_a_M_spring.Mobile_mountain_a_M_spring","0","0","0","21","0","Compiling Mobile_mountain_a_M_spring: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_a_M_fall.Mobile_mountain_a_M_fall","0","0","0","21","0","Compiling Mobile_mountain_a_M_fall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/winter_terrain.winter_terrain","0","0","0","21","0","Compiling winter_terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/summer_terrain.summer_terrain","0","0","0","21","0","Compiling summer_terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/desert_terrain.desert_terrain","0","0","0","21","0","Compiling desert_terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/afghan_terrain.afghan_terrain","0","0","0","42","0","Compiling afghan_terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes}"
